"Gene","sample_id","Expression"
"TWIST1","TCGA-M7-A71Z-01",8.1492
"TWIST1","TCGA-EJ-7788-01",9.5682
"TWIST1","TCGA-KK-A8I4-01",7.9438
"TWIST1","TCGA-XJ-A83G-01",7.1973
"TWIST1","TCGA-YL-A9WX-01",6.5066
"TWIST1","TCGA-J4-A67L-01",5.5851
"TWIST1","TCGA-2A-AAYF-01",7.6716
"TWIST1","TCGA-EJ-5505-01",6.8756
"TWIST1","TCGA-V1-A9ZK-01",9.2141
"TWIST1","TCGA-XJ-A9DX-01",8.6951
"TWIST1","TCGA-V1-A9OY-01",7.747
"TWIST1","TCGA-VN-A88O-01",8.151
"TWIST1","TCGA-EJ-A46F-01",9.3123
"TWIST1","TCGA-G9-6373-01",7.9833
"TWIST1","TCGA-VN-A88R-01",4.7979
"TWIST1","TCGA-G9-6379-01",7.0236
"TWIST1","TCGA-CH-5737-01",6.8201
"TWIST1","TCGA-VP-A87B-01",8.9606
"TWIST1","TCGA-HC-A8D1-01",7.2066
"TWIST1","TCGA-J4-A83L-01",7.0896
"TWIST1","TCGA-V1-A8WW-01",7.0619
"TWIST1","TCGA-EJ-A8FO-01",7.8869
"TWIST1","TCGA-QU-A6IN-01",7.3521
"TWIST1","TCGA-FC-7708-01",6.6469
"TWIST1","TCGA-YL-A8SH-01",6.5711
"TWIST1","TCGA-KC-A7FE-01",6.603
"TWIST1","TCGA-V1-A8ML-01",8.4569
"TWIST1","TCGA-HC-A6AQ-01",9.3279
"TWIST1","TCGA-H9-A6BY-01",8.4728
"TWIST1","TCGA-EJ-7314-11",4.9756
"TWIST1","TCGA-KK-A6E8-01",5.7364
"TWIST1","TCGA-HC-A6AP-01",7.3345
"TWIST1","TCGA-EJ-7317-01",7.0131
"TWIST1","TCGA-YL-A8S9-01",2.8806
"TWIST1","TCGA-KK-A8IA-01",7.8593
"TWIST1","TCGA-G9-6356-01",8.2623
"TWIST1","TCGA-YL-A8SO-01",10.263
"TWIST1","TCGA-J4-A67Q-01",7.427
"TWIST1","TCGA-KK-A6E4-01",8.6113
"TWIST1","TCGA-KK-A7B0-01",11.4642
"TWIST1","TCGA-EJ-5511-01",9.3466
"SNAI1","TCGA-XJ-A83F-01",5.3117
"SNAI1","TCGA-G9-6348-01",7.5497
"SNAI1","TCGA-CH-5766-01",5.5196
"SNAI1","TCGA-EJ-A65G-01",4.5238
"SNAI1","TCGA-G9-6354-01",4.1751
"SNAI1","TCGA-EJ-5527-01",5.4713
"SNAI1","TCGA-HC-8213-01",1.7976
"SNAI1","TCGA-Y6-A9XI-01",4.645
"SNAI1","TCGA-EJ-7125-11",4.2777
"SNAI1","TCGA-CH-5744-01",6.7522
"SNAI1","TCGA-EJ-7782-11",6.8099
"SNAI1","TCGA-HC-A9TE-01",6.182
"SNAI1","TCGA-EJ-A7NJ-01",4.3148
"SNAI1","TCGA-SU-A7E7-01",5.7216
"SNAI1","TCGA-CH-5772-01",5.0277
"SNAI1","TCGA-HI-7168-01",7.7072
"SNAI1","TCGA-ZG-A9L0-01",6.6427
"SNAI1","TCGA-HC-7075-01",3.3633
"SNAI1","TCGA-V1-A9Z8-01",5.4504
"SNAI1","TCGA-KK-A7AW-01",4.3861
"SNAI1","TCGA-H9-A6BX-01",5.0413
"SNAI1","TCGA-YL-A9WY-01",5.6492
"SNAI1","TCGA-EJ-8469-01",4.3995
"SNAI1","TCGA-G9-6361-01",6.4215
"SNAI1","TCGA-HI-7171-01",3.8484
"SNAI1","TCGA-ZG-A8QY-01",6.1654
"SNAI1","TCGA-J9-A8CM-01",5.2814
"SNAI1","TCGA-HC-8258-11",4.3172
"SNAI1","TCGA-EJ-7328-11",6.293
"SNAI1","TCGA-J9-A52C-01",7.2794
"SNAI1","TCGA-EJ-A65D-01",3.4755
"SNAI1","TCGA-G9-6336-01",5.3384
"SNAI1","TCGA-V1-A9O5-06",5.7333
"SNAI1","TCGA-J4-A67K-01",4.7293
"SNAI1","TCGA-HC-8260-11",4.9331
"SNAI1","TCGA-2A-A8W1-01",4.5356
"SNAI1","TCGA-HC-7819-01",5.016
"SNAI1","TCGA-VN-A88N-01",5.7038
"SNAI1","TCGA-VP-A87J-01",3.8175
"SNAI1","TCGA-2A-A8VL-01",5.3813
"SNAI1","TCGA-EJ-A46D-01",4.1619
"SNAI1","TCGA-HC-7821-01",5.6591
"SNAI1","TCGA-HC-A8CY-01",3.7384
"SNAI1","TCGA-EJ-7315-01",5.2803
"SNAI1","TCGA-FC-A5OB-01",2.2529
"SNAI1","TCGA-V1-A9ZI-01",5.6047
"SNAI1","TCGA-FC-A66V-01",4.5277
"SNAI1","TCGA-ZG-A9LS-01",6.5699
"SNAI1","TCGA-J9-A52E-01",6.5019
"SNAI1","TCGA-G9-6362-01",4.8964
"SNAI1","TCGA-KK-A59X-01",5.2516
"SNAI1","TCGA-EJ-7781-11",6.3401
"SNAI1","TCGA-M7-A723-01",6.6165
"SNAI1","TCGA-HC-A6AL-01",4.6766
"SNAI1","TCGA-G9-6333-11",4.6585
"SNAI1","TCGA-EJ-A8FN-01",4.2759
"SNAI1","TCGA-XK-AAJA-01",4.8722
"SNAI1","TCGA-EJ-5531-01",4.8426
"SNAI1","TCGA-EJ-A6RC-01",5.077
"SNAI1","TCGA-2A-A8W3-01",5.0035
"SNAI1","TCGA-EJ-A46B-01",4.7647
"SNAI1","TCGA-KK-A8IK-01",5.1514
"SNAI1","TCGA-XK-AAIR-01",5.5066
"SNAI1","TCGA-J9-A8CK-01",6.2188
"SNAI1","TCGA-EJ-8470-01",5.4106
"SNAI1","TCGA-KK-A7B4-01",4.7424
"SNAI1","TCGA-EJ-5499-01",4.6683
"SNAI1","TCGA-KK-A7AP-01",3.7681
"SNAI1","TCGA-EJ-7330-11",7.7832
"SNAI1","TCGA-CH-5764-01",5.6175
"SNAI1","TCGA-EJ-7789-01",5.11
"SNAI1","TCGA-EJ-7789-11",6.5889
"SNAI1","TCGA-J4-AAU2-01",5.0623
"SNAI1","TCGA-XQ-A8TB-01",6.5398
"SNAI1","TCGA-VP-A87E-01",7.5175
"SNAI1","TCGA-EJ-7793-01",4.5531
"SNAI1","TCGA-YL-A9WI-01",4.4693
"SNAI1","TCGA-EJ-7321-01",4.3575
"SNAI1","TCGA-KK-A8I7-01",5.5794
"SNAI1","TCGA-ZG-A9L4-01",8.4955
"SNAI1","TCGA-CH-5789-01",7.6967
"SNAI1","TCGA-EJ-7785-11",5.6694
"SNAI1","TCGA-YL-A8HK-01",5.8288
"SNAI1","TCGA-G9-6329-01",5.5445
"SNAI1","TCGA-XQ-A8TA-01",6.0564
"SNAI1","TCGA-2A-AAYU-01",4.442
"SNAI1","TCGA-HC-8261-01",4.5152
"SNAI1","TCGA-EJ-5503-01",6.2126
"SNAI1","TCGA-KK-A5A1-01",5.0312
"SNAI1","TCGA-EJ-8468-01",5.8655
"SNAI1","TCGA-EJ-7782-01",4.6797
"SNAI1","TCGA-HC-7212-01",4.6893
"SNAI1","TCGA-KK-A7AQ-01",6.1474
"SNAI1","TCGA-EJ-7791-01",5.6533
"SNAI1","TCGA-J4-A83K-01",4.8372
"SNAI1","TCGA-VN-A88Q-01",5.01
"SNAI1","TCGA-EJ-5498-01",6.0292
"SNAI1","TCGA-ZG-A9LY-01",5.9032
"SNAI1","TCGA-VP-A876-01",3.7823
"SNAI1","TCGA-V1-A8MK-01",6.1343
"SNAI1","TCGA-YL-A8SF-01",5.8437
"SNAI1","TCGA-KK-A8I8-01",4.0744
"SNAI1","TCGA-EJ-7331-11",5.6084
"SNAI1","TCGA-HC-7740-11",5.4139
"SNAI1","TCGA-KK-A7AV-01",6.0494
"SNAI1","TCGA-YL-A8SI-01",5.8274
"SNAI1","TCGA-TK-A8OK-01",6.8432
"SNAI1","TCGA-EJ-5508-01",4.4478
"SNAI1","TCGA-VP-A879-01",5.1434
"SNAI1","TCGA-ZG-A9L1-01",6.7539
"SNAI1","TCGA-KK-A6E3-01",5.3448
"SNAI1","TCGA-G9-6342-01",4.8385
"SNAI1","TCGA-EJ-5515-01",5.1975
"SNAI1","TCGA-G9-6364-01",5.3841
"SNAI1","TCGA-G9-6332-01",3.3531
"SNAI1","TCGA-YL-A8SR-01",5.3828
"SNAI1","TCGA-EJ-7783-11",5.9766
"SNAI1","TCGA-KK-A6E5-01",6.2896
"SNAI1","TCGA-EJ-7783-01",5.4301
"SNAI1","TCGA-HC-7752-11",5.6207
"SNAI1","TCGA-J4-A83I-01",4.564
"SNAI1","TCGA-KK-A8II-01",4.2628
"SNAI1","TCGA-CH-5743-01",6.5786
"SNAI1","TCGA-EJ-5509-01",5.6854
"SNAI1","TCGA-KK-A59V-01",7.1466
"SNAI1","TCGA-CH-5771-01",6.7915
"SNAI1","TCGA-J4-A83N-01",5.0861
"SNAI1","TCGA-EJ-8472-01",4.6856
"SNAI1","TCGA-EJ-A65E-01",4.0478
"SNAI1","TCGA-YL-A8HJ-01",5.286
"SNAI1","TCGA-HC-7745-11",5.1566
"SNAI1","TCGA-XK-AAIW-01",5.2503
"SNAI1","TCGA-V1-A9Z7-01",6.0595
"SNAI1","TCGA-HC-8259-01",3.8671
"SNAI1","TCGA-VP-A87H-01",6.0615
"SNAI1","TCGA-J4-A67M-01",5.6964
"SNAI1","TCGA-HC-7819-11",3.6994
"SNAI1","TCGA-KK-A6E0-01",4.9501
"SNAI1","TCGA-HC-7738-01",4.5487
"SNAI1","TCGA-EJ-5517-01",4.5261
"SNAI1","TCGA-VP-A872-01",6.895
"SNAI1","TCGA-VN-A88I-01",6.1167
"SNAI1","TCGA-KK-A7B2-01",7.1654
"SNAI1","TCGA-KC-A4BR-01",8.1939
"SNAI1","TCGA-YL-A9WK-01",6.4656
"SNAI1","TCGA-EJ-5514-01",5.9788
"SNAI1","TCGA-G9-7521-01",6.0955
"SNAI1","TCGA-V1-A8MF-01",5.0879
"SNAI1","TCGA-MG-AAMC-01",5.8216
"SNAI1","TCGA-VN-A88P-01",5.8283
"SNAI1","TCGA-HC-7736-01",6.0146
"SNAI1","TCGA-YL-A8SQ-01",4.8315
"SNAI1","TCGA-EJ-A65B-01",5.748
"SNAI1","TCGA-VN-A88K-01",5.9158
"SNAI1","TCGA-EJ-A46H-01",6.6918
"SNAI1","TCGA-CH-5761-01",6.2414
"SNAI1","TCGA-J4-A83M-01",5.8671
"SNAI1","TCGA-EJ-A65F-01",4.7339
"SNAI1","TCGA-ZG-A9KY-01",4.1967
"SNAI1","TCGA-KK-A8IG-01",7.0176
"SNAI1","TCGA-CH-5738-01",8.0495
"SNAI1","TCGA-G9-A9S4-01",3.9202
"SNAI1","TCGA-J4-8198-01",5.0177
"SNAI1","TCGA-CH-5745-01",5.8283
"SNAI1","TCGA-EJ-7784-01",3.8693
"SNAI1","TCGA-V1-A9OH-01",4.9951
"SNAI1","TCGA-G9-6343-01",4.146
"SNAI1","TCGA-EJ-7327-01",4.6252
"SNAI1","TCGA-G9-6362-11",5.8068
"SNAI1","TCGA-KK-A7B3-01",6.3014
"SNAI1","TCGA-EJ-7793-11",6.0074
"SNAI1","TCGA-G9-6363-01",4.1247
"SNAI1","TCGA-CH-5768-11",4.7638
"SNAI1","TCGA-G9-6365-11",5.0197
"SNAI1","TCGA-XK-AAJR-01",4.7878
"SNAI1","TCGA-M7-A722-01",3.9646
"SNAI1","TCGA-HC-7817-01",4.9514
"SNAI1","TCGA-KK-A6E2-01",3.9443
"SNAI1","TCGA-HC-8260-01",4.5457
"SNAI1","TCGA-G9-6367-01",5.0521
"SNAI1","TCGA-G9-6369-01",5.1407
"SNAI1","TCGA-G9-6338-01",6.4663
"SNAI1","TCGA-HC-8262-11",7.1194
"SNAI1","TCGA-XK-AAJU-01",4.953
"SNAI1","TCGA-EJ-7786-01",4.4352
"SNAI1","TCGA-HC-7209-01",4.4275
"SNAI1","TCGA-CH-5792-01",5.8428
"SNAI1","TCGA-CH-5751-01",7.2684
"SNAI1","TCGA-HC-A4ZV-01",6.0625
"SNAI1","TCGA-J4-8200-01",6.1171
"SNAI1","TCGA-2A-AAYO-01",5.3149
"SNAI1","TCGA-HC-A632-01",4.2633
"SNAI1","TCGA-G9-6496-11",5.9689
"SNAI1","TCGA-EJ-5519-01",4.6419
"SNAI1","TCGA-YL-A8SK-01",6.6219
"SNAI1","TCGA-J4-AATV-01",7.4342
"SNAI1","TCGA-HI-7170-01",6.96
"SNAI1","TCGA-CH-5752-01",5.8106
"SNAI1","TCGA-EJ-7312-01",3.9233
"SNAI1","TCGA-KK-A6DY-01",7.1894
"SNAI1","TCGA-G9-6384-01",6.1217
"SNAI1","TCGA-CH-5767-01",5.829
"SNAI1","TCGA-YL-A9WL-01",4.8864
"SNAI1","TCGA-ZG-A9LB-01",6.8322
"SNAI1","TCGA-HC-7744-01",4.0765
"SNAI1","TCGA-H9-7775-01",4.5373
"SNAI1","TCGA-EJ-7794-11",7.056
"SNAI1","TCGA-KC-A4BN-01",6.2818
"SNAI1","TCGA-KK-A7B1-01",6.743
"SNAI1","TCGA-EJ-7123-01",5.4313
"SNAI1","TCGA-CH-5746-01",4.8323
"SNAI1","TCGA-V1-A8MJ-01",5.4984
"SNAI1","TCGA-J4-AATZ-01",4.7169
"SNAI1","TCGA-HC-A76X-01",3.4018
"SNAI1","TCGA-CH-5763-01",7.3783
"SNAI1","TCGA-G9-7523-01",6.708
"SNAI1","TCGA-EJ-A7NM-01",5.3183
"SNAI1","TCGA-VP-A878-01",6.5179
"SNAI1","TCGA-EJ-7115-01",5.0836
"SNAI1","TCGA-EJ-5530-01",4.4276
"SNAI1","TCGA-EJ-A7NN-01",4.5932
"SNAI1","TCGA-EJ-A7NH-01",5.0742
"SNAI1","TCGA-CH-5762-01",6.5065
"SNAI1","TCGA-G9-6365-01",5.5633
"SNAI1","TCGA-CH-5741-01",3.7352
"SNAI1","TCGA-EJ-5512-01",4.6965
"SNAI1","TCGA-V1-A9OQ-01",5.624
"SNAI1","TCGA-EJ-8474-01",4.7137
"SNAI1","TCGA-EJ-7328-01",5.4123
"SNAI1","TCGA-M7-A71Y-01",5.3397
"SNAI1","TCGA-CH-5740-01",4.53
"SNAI1","TCGA-EJ-5521-01",4.7603
"SNAI1","TCGA-EJ-5494-01",5.5159
"SNAI1","TCGA-G9-6351-11",5.1759
"SNAI1","TCGA-G9-6342-11",5.1654
"SNAI1","TCGA-V1-A9OF-01",3.5091
"SNAI1","TCGA-HC-7747-01",4.352
"SNAI1","TCGA-G9-6499-11",5.792
"SNAI1","TCGA-HC-7820-01",4.0763
"SNAI1","TCGA-EJ-5525-01",6.4325
"SNAI1","TCGA-4L-AA1F-01",8.0602
"SNAI1","TCGA-EJ-7325-01",5.1207
"SNAI1","TCGA-KK-A8I5-01",6.4588
"SNAI1","TCGA-ZG-A9L5-01",4.2701
"SNAI1","TCGA-G9-7525-01",4.6445
"SNAI1","TCGA-XA-A8JR-01",4.7288
"SNAI1","TCGA-HC-8257-01",4.1306
"SNAI1","TCGA-KK-A8ID-01",4.5435
"SNAI1","TCGA-YL-A9WJ-01",6.572
"SNAI1","TCGA-EJ-A6RA-01",5.0514
"SNAI1","TCGA-CH-5794-01",5.9728
"SNAI1","TCGA-FC-A6HD-01",4.6971
"SNAI1","TCGA-EJ-A7NG-01",5.017
"SNAI1","TCGA-EJ-A65J-01",4.6975
"SNAI1","TCGA-J4-A67T-01",6.6434
"SNAI1","TCGA-V1-A8WV-01",5.4859
"SNAI1","TCGA-V1-A9Z9-01",5.564
"SNAI1","TCGA-CH-5767-11",6.513
"SNAI1","TCGA-V1-A9OL-01",4.9369
"SNAI1","TCGA-G9-7519-01",5.3728
"SNAI1","TCGA-ZG-A9MC-01",6.556
"SNAI1","TCGA-VN-A943-01",3.4653
"SNAI1","TCGA-FC-A4JI-01",5.0144
"SNAI1","TCGA-HC-8264-01",4.4923
"SNAI1","TCGA-EJ-5507-01",4.2503
"SNAI1","TCGA-EJ-5495-01",5.7679
"SNAI1","TCGA-J9-A52D-01",1.722
"SNAI1","TCGA-V1-A8MU-01",6.503
"SNAI1","TCGA-EJ-5497-01",5.1997
"SNAI1","TCGA-G9-6378-01",5.3684
"SNAI1","TCGA-EJ-7797-01",4.253
"SNAI1","TCGA-ZG-A9L6-01",6.2883
"SNAI1","TCGA-HC-A631-01",3.744
"SNAI1","TCGA-V1-A8WS-01",5.0839
"SNAI1","TCGA-HC-A6AS-01",6.6819
"SNAI1","TCGA-J9-A8CP-01",6.7616
"SNAI1","TCGA-EJ-A8FO-11",5.8102
"SNAI1","TCGA-YL-A8HL-01",4.3419
"SNAI1","TCGA-EJ-A7NF-01",2.9621
"SNAI1","TCGA-EJ-7218-01",4.1746
"SNAI1","TCGA-HC-7740-01",6.1688
"SNAI1","TCGA-KK-A7AY-01",4.3527
"SNAI1","TCGA-CH-5790-01",5.0004
"SNAI1","TCGA-CH-5769-01",5.7558
"SNAI1","TCGA-WW-A8ZI-01",4.1267
"SNAI1","TCGA-G9-6347-01",4.381
"SNAI1","TCGA-KK-A8IF-01",4.7851
"SNAI1","TCGA-2A-A8VX-01",3.7651
"SNAI1","TCGA-HC-7233-01",4.6624
"SNAI1","TCGA-Y6-A8TL-01",5.6921
"SNAI1","TCGA-XK-AAJP-01",3.9432
"SNAI1","TCGA-HC-7748-01",5.269
"SNAI1","TCGA-XJ-A83H-01",6.2086
"SNAI1","TCGA-KC-A7FD-01",6.2221
"SNAI1","TCGA-FC-7961-01",4.7868
"SNAI1","TCGA-EJ-A8FP-01",5.0394
"SNAI1","TCGA-G9-A9S0-01",4.4147
"SNAI1","TCGA-V1-A9OT-01",4.9812
"SNAI1","TCGA-ZG-A9N3-01",5.969
"SNAI1","TCGA-G9-6363-11",3.9811
"SNAI1","TCGA-VN-A88M-01",5.4273
"SNAI1","TCGA-CH-5750-01",6.2039
"SNAI1","TCGA-HC-7742-11",4.8534
"SNAI1","TCGA-ZG-A9LU-01",5.375
"SNAI1","TCGA-J9-A8CL-01",5.0422
"SNAI1","TCGA-HC-A6AO-01",5.3006
"SNAI1","TCGA-VP-AA1N-01",6.7812
"SNAI1","TCGA-KK-A6E7-01",4.7495
"SNAI1","TCGA-KC-A7F6-01",6.6132
"SNAI1","TCGA-HC-7211-01",6.3011
"SNAI1","TCGA-KC-A4BV-01",5.4411
"SNAI1","TCGA-KK-A8IH-01",5.2418
"SNAI1","TCGA-2A-A8VV-01",3.7769
"SNAI1","TCGA-QU-A6IM-01",4.8707
"SNAI1","TCGA-XK-AAJT-01",6.2919
"SNAI1","TCGA-HC-7210-01",6.3756
"SNAI1","TCGA-ZG-A8QZ-01",6.4186
"SNAI1","TCGA-ZG-A9ND-01",5.8509
"SNAI1","TCGA-J4-A67O-01",5.5811
"SNAI1","TCGA-XK-AAJ3-01",4.5817
"SNAI1","TCGA-YL-A8SB-01",4.7874
"SNAI1","TCGA-HC-7738-11",5.1089
"SNAI1","TCGA-G9-6385-01",4.3549
"SNAI1","TCGA-YL-A8HM-01",4.8669
"SNAI1","TCGA-X4-A8KS-01",4.7356
"SNAI1","TCGA-EJ-7785-01",5.5049
"SNAI1","TCGA-HC-7752-01",5.5304
"SNAI1","TCGA-YL-A8SP-01",4.1978
"SNAI1","TCGA-EJ-5526-01",3.6702
"SNAI1","TCGA-EJ-7314-01",5.3243
"SNAI1","TCGA-J4-A67S-01",4.7942
"SNAI1","TCGA-YJ-A8SW-01",3.9438
"SNAI1","TCGA-V1-A9ZG-01",6.6914
"SNAI1","TCGA-FC-A8O0-01",3.8041
"SNAI1","TCGA-ZG-A9NI-01",7.0169
"SNAI1","TCGA-G9-7510-01",7.5806
"SNAI1","TCGA-EJ-5502-01",6.1505
"SNAI1","TCGA-YL-A8S8-01",6.3394
"SNAI1","TCGA-EJ-7327-11",3.4391
"SNAI1","TCGA-X4-A8KQ-01",7.5455
"SNAI1","TCGA-EJ-5516-01",5.0966
"SNAI1","TCGA-CH-5748-01",3.9631
"SNAI1","TCGA-HC-7078-01",6.4752
"SNAI1","TCGA-ZG-A8QX-01",4.8751
"SNAI1","TCGA-HC-7230-01",4.55
"SNAI1","TCGA-EJ-5542-01",4.5474
"SNAI1","TCGA-KK-A8I9-01",7.5676
"SNAI1","TCGA-HC-8266-01",5.1972
"SNAI1","TCGA-G9-6370-01",5.8206
"SNAI1","TCGA-HC-7080-01",4.6555
"SNAI1","TCGA-G9-6353-01",6.768
"SNAI1","TCGA-HC-8262-01",4.6251
"SNAI1","TCGA-G9-6333-01",6.9287
"SNAI1","TCGA-EJ-A46I-01",4.5851
"SNAI1","TCGA-EJ-AB20-01",6.4145
"SNAI1","TCGA-M7-A724-01",5.6555
"SNAI1","TCGA-CH-5768-01",4.3129
"SNAI1","TCGA-G9-6494-01",4.1221
"SNAI1","TCGA-CH-5788-01",4.6328
"SNAI1","TCGA-J4-A6M7-01",4.3416
"SNAI1","TCGA-EJ-A8FU-01",6.1209
"SNAI1","TCGA-M7-A721-01",5.1531
"SNAI1","TCGA-G9-6496-01",5.9887
"SNAI1","TCGA-TP-A8TV-01",3.9033
"SNAI1","TCGA-QU-A6IP-01",5.2875
"SNAI1","TCGA-J9-A8CN-01",5.1998
"SNAI1","TCGA-EJ-5524-01",4.878
"SNAI1","TCGA-G9-6498-01",8.0974
"SNAI1","TCGA-HC-A8D0-01",5.6125
"SNAI1","TCGA-V1-A8WN-01",6.0698
"SNAI1","TCGA-EJ-7318-01",4.9462
"SNAI1","TCGA-HC-7750-01",4.1853
"SNAI1","TCGA-EJ-A65M-01",4.6023
"SNAI1","TCGA-ZG-A8QW-01",5.304
"SNAI1","TCGA-CH-5754-01",6.7394
"SNAI1","TCGA-EJ-5522-01",4.5046
"SNAI1","TCGA-EJ-7792-11",6.0804
"SNAI1","TCGA-HC-8265-01",6.0676
"SNAI1","TCGA-EJ-5501-01",5.2727
"SNAI1","TCGA-YL-A8SJ-01",5.1156
"SNAI1","TCGA-ZG-A9L2-01",6.4496
"SNAI1","TCGA-YL-A8HO-01",5.4545
"SNAI1","TCGA-YL-A8SL-01",3.7749
"SNAI1","TCGA-EJ-A46G-01",5.3652
"SNAI1","TCGA-M7-A720-01",3.8593
"SNAI1","TCGA-HC-8259-11",5.5612
"SNAI1","TCGA-M7-A725-01",4.8298
"SNAI1","TCGA-CH-5753-01",5.9404
"SNAI1","TCGA-V1-A9O9-01",4.6896
"SNAI1","TCGA-EJ-7125-01",5.3917
"SNAI1","TCGA-G9-7522-01",5.3072
"SNAI1","TCGA-XK-AAK1-01",5.4004
"SNAI1","TCGA-G9-A9S7-01",3.8962
"SNAI1","TCGA-EJ-A8FS-01",3.6795
"SNAI1","TCGA-G9-6366-01",4.5093
"SNAI1","TCGA-KC-A7F3-01",6.8813
"SNAI1","TCGA-XJ-A9DI-01",5.5232
"SNAI1","TCGA-J4-A83J-11",6.7421
"SNAI1","TCGA-EJ-7784-11",5.5547
"SNAI1","TCGA-XJ-A9DK-01",4.0781
"SNAI1","TCGA-HC-8256-01",4.4327
"SNAI1","TCGA-KK-A59Z-01",6.9386
"SNAI1","TCGA-KK-A7AU-01",2.8212
"SNAI1","TCGA-G9-6356-11",6.3252
"SNAI1","TCGA-EJ-7331-01",5.4016
"SNAI1","TCGA-VP-A875-01",3.6222
"SNAI1","TCGA-ZG-A9M4-01",4.5368
"SNAI1","TCGA-V1-A8MM-01",5.3829
"SNAI1","TCGA-EJ-5532-01",5.2101
"SNAI1","TCGA-KK-A8IL-01",5.8005
"SNAI1","TCGA-ZG-A9LM-01",5.6914
"SNAI1","TCGA-V1-A8X3-01",5.6941
"SNAI1","TCGA-EJ-7317-11",4.2592
"SNAI1","TCGA-EJ-7115-11",5.111
"SNAI1","TCGA-EJ-5518-01",5.7654
"SNAI1","TCGA-QU-A6IL-01",6.4096
"SNAI1","TCGA-2A-A8VT-01",3.6741
"SNAI1","TCGA-HC-7081-01",5.9291
"SNAI1","TCGA-YL-A8SC-01",5.0063
"SNAI1","TCGA-J4-A83J-01",5.7565
"SNAI1","TCGA-J4-A6G1-01",6.0319
"SNAI1","TCGA-HC-7231-01",4.3094
"SNAI1","TCGA-G9-6339-01",5.8889
"SNAI1","TCGA-HC-7232-01",5.2971
"SNAI1","TCGA-HC-A6HX-01",6.1982
"SNAI1","TCGA-XJ-A9DQ-01",4.7513
"SNAI1","TCGA-G9-6351-01",4.7722
"SNAI1","TCGA-EJ-5510-01",4.6952
"SNAI1","TCGA-VP-A87D-01",4.3096
"SNAI1","TCGA-QU-A6IO-01",5.6926
"SNAI1","TCGA-EJ-7792-01",6.0465
"SNAI1","TCGA-G9-6348-11",6.7611
"SNAI1","TCGA-KK-A8IJ-01",7.0929
"SNAI1","TCGA-G9-7509-01",4.7603
"SNAI1","TCGA-CH-5765-01",5.935
"SNAI1","TCGA-KK-A6E1-01",5.736
"SNAI1","TCGA-CH-5791-01",3.8184
"SNAI1","TCGA-V1-A9OX-01",5.3864
"SNAI1","TCGA-V1-A9O5-01",6.0348
"SNAI1","TCGA-HC-8216-01",4.9212
"SNAI1","TCGA-V1-A9OA-01",6.2134
"SNAI1","TCGA-KC-A4BL-01",7.1824
"SNAI1","TCGA-YL-A8SA-01",3.2525
"SNAI1","TCGA-CH-5761-11",4.4933
"SNAI1","TCGA-HC-7211-11",5.1873
"SNAI1","TCGA-ZG-A9L9-01",7.4316
"SNAI1","TCGA-HC-7077-01",2.1422
"SNAI1","TCGA-J4-A67R-01",5.3286
"SNAI1","TCGA-HC-7737-01",7.6022
"SNAI1","TCGA-VP-A87K-01",3.1657
"SNAI1","TCGA-J9-A52B-01",3.666
"SNAI1","TCGA-V1-A8MG-01",5.3358
"SNAI1","TCGA-KK-A8IM-01",5.6544
"SNAI1","TCGA-CH-5769-11",6.043
"SNAI1","TCGA-EJ-AB27-01",4.7123
"SNAI1","TCGA-EJ-5504-01",5.2378
"SNAI1","TCGA-G9-6377-01",6.5653
"SNAI1","TCGA-HC-7737-11",5.3946
"SNAI1","TCGA-HC-7742-01",5.3363
"SNAI1","TCGA-EJ-A7NK-01",4.8727
"SNAI1","TCGA-HC-7213-01",5.3409
"SNAI1","TCGA-KK-A7AZ-01",4.945
"SNAI1","TCGA-EJ-7330-01",6.026
"SNAI1","TCGA-KK-A8IC-01",6.0605
"SNAI1","TCGA-ZG-A9LN-01",6.2982
"SNAI1","TCGA-KK-A59Y-01",4.4217
"SNAI1","TCGA-HC-A76W-01",7.2897
"SNAI1","TCGA-KC-A7F5-01",5.1372
"SNAI1","TCGA-VN-A88L-01",6.3604
"SNAI1","TCGA-KK-A8IB-01",7.1594
"SNAI1","TCGA-HC-7818-01",5.9166
"SNAI1","TCGA-EJ-A46E-01",5.7223
"SNAI1","TCGA-HC-7745-01",5.8796
"SNAI1","TCGA-EJ-5506-01",3.6483
"SNAI1","TCGA-V1-A8WL-01",5.064
"SNAI1","TCGA-KK-A8I6-01",3.7804
"SNAI1","TCGA-TP-A8TT-01",5.1966
"SNAI1","TCGA-G9-6499-01",5.3984
"SNAI1","TCGA-HC-A6AN-01",4.1485
"SNAI1","TCGA-VP-A87C-01",6.1671
"SNAI1","TCGA-EJ-5496-01",4.4952
"SNAI1","TCGA-KK-A6E6-01",6.2516
"SNAI1","TCGA-EJ-7781-01",4.927
"SNAI1","TCGA-HI-7169-01",5.7057
"SNAI1","TCGA-J4-A67N-01",5.6799
"SNAI1","TCGA-EJ-7321-11",6.0235
"SNAI1","TCGA-HC-A48F-01",3.9172
"SNAI1","TCGA-G9-6371-01",4.9484
"SNAI1","TCGA-EJ-7794-01",5.5641
"SNAI1","TCGA-G9-6384-11",6.1535
"SNAI1","TCGA-YL-A9WH-01",4.9463
"SNAI1","TCGA-HC-7747-11",5.0845
"SNAI1","TCGA-V1-A9ZR-01",5.2062
