"sample_id","SERPINB1_Beta","Gene","Expression"
"TCGA-HC-7818-01",0.605,"MMP2",10.7082
"TCGA-HC-7818-01",0.605,"MAPK3",9.7471
"TCGA-HC-7818-01",0.605,"MAPK1",11.7435
"TCGA-HC-7818-01",0.605,"TWIST1",7.3077
"TCGA-HC-7818-01",0.605,"SNAI1",5.9166
"TCGA-HC-7819-01",0.72697,"MMP9",7.35
"TCGA-HC-7819-01",0.72697,"MMP2",9.4576
"TCGA-HC-7819-01",0.72697,"MAPK3",9.4297
"TCGA-HC-7819-01",0.72697,"MAPK1",11.7158
"TCGA-HC-7819-01",0.72697,"TWIST1",7.7721
"TCGA-HC-7819-01",0.72697,"SNAI1",5.016
"TCGA-HC-7820-01",0.57132,"MMP9",5.7063
"TCGA-HC-7820-01",0.57132,"MMP2",9.6928
"TCGA-HC-7820-01",0.57132,"MAPK3",9.6858
"TCGA-HC-7820-01",0.57132,"MAPK1",11.4836
"TCGA-HC-7820-01",0.57132,"TWIST1",6.7564
"TCGA-HC-7820-01",0.57132,"SNAI1",4.0763
"TCGA-HC-7821-01",0.72937,"MMP9",7.1376
"TCGA-HC-7821-01",0.72937,"MMP2",10.5374
"TCGA-HC-7821-01",0.72937,"MAPK3",9.4426
"TCGA-HC-7821-01",0.72937,"MAPK1",11.617
"TCGA-HC-7821-01",0.72937,"TWIST1",7.4269
"TCGA-HC-7821-01",0.72937,"SNAI1",5.6591
"TCGA-HC-8213-01",0.79415,"MMP9",7.9023
"TCGA-HC-8213-01",0.79415,"MMP2",8.716
"TCGA-HC-8213-01",0.79415,"MAPK3",9.2709
"TCGA-HC-8213-01",0.79415,"MAPK1",11.7028
"TCGA-HC-8213-01",0.79415,"TWIST1",7.4783
"TCGA-HC-8213-01",0.79415,"SNAI1",1.7976
"TCGA-HC-8216-01",0.58017,"MMP9",9.6854
"TCGA-HC-8216-01",0.58017,"MMP2",10.199
"TCGA-HC-8216-01",0.58017,"MAPK3",10.1397
"TCGA-HC-8216-01",0.58017,"MAPK1",11.538
"TCGA-HC-8216-01",0.58017,"TWIST1",7.5293
"TCGA-HC-8216-01",0.58017,"SNAI1",4.9212
"TCGA-HC-8256-01",0.64494,"MMP9",6.6668
"TCGA-HC-8256-01",0.64494,"MMP2",10.0446
"TCGA-HC-8256-01",0.64494,"MAPK3",9.8286
"TCGA-HC-8256-01",0.64494,"MAPK1",11.811
"TCGA-HC-8256-01",0.64494,"TWIST1",5.9724
"TCGA-HC-8256-01",0.64494,"SNAI1",4.4327
"TCGA-HC-8257-01",0.64628,"MMP9",6.1434
"TCGA-HC-8257-01",0.64628,"MMP2",11.1679
"TCGA-HC-8257-01",0.64628,"MAPK3",9.7823
"TCGA-HC-8257-01",0.64628,"MAPK1",11.6055
"TCGA-HC-8257-01",0.64628,"TWIST1",7.9655
"TCGA-HC-8257-01",0.64628,"SNAI1",4.1306
"TCGA-HC-8258-01",0.384115,"MMP9",5.9102
"TCGA-HC-8258-01",0.384115,"MMP2",10.5858
"TCGA-HC-8258-01",0.384115,"MAPK3",10.1905
"TCGA-HC-8258-01",0.384115,"MAPK1",11.4317
"TCGA-HC-8258-01",0.384115,"TWIST1",7.4523
"TCGA-HC-8258-01",0.384115,"SNAI1",5.3584
"TCGA-HC-8259-01",0.64926,"MMP9",6.3003
"TCGA-HC-8259-01",0.64926,"MMP2",9.6276
"TCGA-HC-8259-01",0.64926,"MAPK3",9.5663
"TCGA-HC-8259-01",0.64926,"MAPK1",11.5115
"TCGA-HC-8259-01",0.64926,"TWIST1",7.2943
"TCGA-HC-8259-01",0.64926,"SNAI1",3.8671
"TCGA-HC-8260-01",0.43098,"MMP9",5.2176
"TCGA-HC-8260-01",0.43098,"MMP2",11.0699
"TCGA-HC-8260-01",0.43098,"MAPK3",9.88
"TCGA-HC-8260-01",0.43098,"MAPK1",11.4951
"TCGA-HC-8260-01",0.43098,"TWIST1",7.1631
"TCGA-HC-8260-01",0.43098,"SNAI1",4.5457
"TCGA-HC-8261-01",0.574705,"MMP9",8.5224
"TCGA-HC-8261-01",0.574705,"MMP2",10.2944
"TCGA-HC-8261-01",0.574705,"MAPK3",10.2282
"TCGA-HC-8261-01",0.574705,"MAPK1",11.6191
"TCGA-HC-8261-01",0.574705,"TWIST1",10.7384
"TCGA-HC-8261-01",0.574705,"SNAI1",4.5152
"TCGA-HC-8262-01",0.66243,"MMP9",5.8388
"TCGA-HC-8262-01",0.66243,"MMP2",10.0015
"TCGA-HC-8262-01",0.66243,"MAPK3",9.7207
"TCGA-HC-8262-01",0.66243,"MAPK1",11.5465
"TCGA-HC-8262-01",0.66243,"TWIST1",8.2919
"TCGA-HC-8262-01",0.66243,"SNAI1",4.6251
"TCGA-HC-8264-01",0.68205,"MMP9",3.716
"TCGA-HC-8264-01",0.68205,"MMP2",12.3079
"TCGA-HC-8264-01",0.68205,"MAPK3",9.8588
"TCGA-HC-8264-01",0.68205,"MAPK1",11.9696
"TCGA-HC-8264-01",0.68205,"TWIST1",3.9281
"TCGA-HC-8264-01",0.68205,"SNAI1",4.4923
"TCGA-HC-8265-01",0.60412,"MMP9",7.4295
"TCGA-HC-8265-01",0.60412,"MMP2",10.96
"TCGA-HC-8265-01",0.60412,"MAPK3",9.76
"TCGA-HC-8265-01",0.60412,"MAPK1",11.6464
"TCGA-HC-8265-01",0.60412,"TWIST1",5.0784
"TCGA-HC-8265-01",0.60412,"SNAI1",6.0676
"TCGA-HC-8266-01",0.51801,"MMP9",8.0811
"TCGA-HC-8266-01",0.51801,"MMP2",11.3989
"TCGA-HC-8266-01",0.51801,"MAPK3",10.0837
"TCGA-HC-8266-01",0.51801,"MAPK1",11.5219
"TCGA-HC-8266-01",0.51801,"TWIST1",5.689
"TCGA-HC-8266-01",0.51801,"SNAI1",5.1972
"TCGA-HC-A48F-01",0.8071,"MMP9",7.4294
"TCGA-HC-A48F-01",0.8071,"MMP2",10.4181
"TCGA-HC-A48F-01",0.8071,"MAPK3",10.1577
"TCGA-HC-A48F-01",0.8071,"MAPK1",11.7074
"TCGA-HC-A48F-01",0.8071,"TWIST1",8.2902
"TCGA-HC-A48F-01",0.8071,"SNAI1",3.9172
"TCGA-HC-A4ZV-01",0.642,"MMP9",10.0722
"TCGA-HC-A4ZV-01",0.642,"MMP2",12.0031
"TCGA-HC-A4ZV-01",0.642,"MAPK3",9.5946
"TCGA-HC-A4ZV-01",0.642,"MAPK1",11.3636
"TCGA-HC-A4ZV-01",0.642,"TWIST1",8.9292
"TCGA-HC-A4ZV-01",0.642,"SNAI1",6.0625
"TCGA-HC-A631-01",0.83849,"MMP9",5.409
"TCGA-HC-A631-01",0.83849,"MMP2",9.8721
"TCGA-HC-A631-01",0.83849,"MAPK3",10.3641
"TCGA-HC-A631-01",0.83849,"MAPK1",11.8273
"TCGA-HC-A631-01",0.83849,"TWIST1",9.2816
"TCGA-HC-A631-01",0.83849,"SNAI1",3.744
"TCGA-HC-A632-01",0.47752,"MMP9",8.98
"TCGA-HC-A632-01",0.47752,"MMP2",11.9866
"TCGA-HC-A632-01",0.47752,"MAPK3",9.9369
"TCGA-HC-A632-01",0.47752,"MAPK1",11.9003
"TCGA-HC-A632-01",0.47752,"TWIST1",7.8863
"TCGA-HC-A632-01",0.47752,"SNAI1",4.2633
"TCGA-HC-A6AL-01",0.64857,"MMP9",10.0281
"TCGA-HC-A6AL-01",0.64857,"MMP2",11.0376
"TCGA-HC-A6AL-01",0.64857,"MAPK3",10.0303
"TCGA-HC-A6AL-01",0.64857,"MAPK1",10.843
"TCGA-HC-A6AL-01",0.64857,"TWIST1",8.2456
"TCGA-HC-A6AL-01",0.64857,"SNAI1",4.6766
"TCGA-HC-A6AN-01",0.66589,"MMP9",10.0128
"TCGA-HC-A6AN-01",0.66589,"MMP2",10.6851
"TCGA-HC-A6AN-01",0.66589,"MAPK3",10.0779
"TCGA-HC-A6AN-01",0.66589,"MAPK1",10.759
"TCGA-HC-A6AN-01",0.66589,"TWIST1",7.0702
"TCGA-HC-A6AN-01",0.66589,"SNAI1",4.1485
"TCGA-HC-A6AO-01",0.72135,"MMP9",8.1812
"TCGA-HC-A6AO-01",0.72135,"MMP2",8.9303
"TCGA-HC-A6AO-01",0.72135,"MAPK3",10.1863
"TCGA-HC-A6AO-01",0.72135,"MAPK1",10.7387
"TCGA-HC-A6AO-01",0.72135,"TWIST1",4.1798
"TCGA-HC-A6AO-01",0.72135,"SNAI1",5.3006
"TCGA-HC-A6AP-01",0.49513,"MMP9",11.2316
"TCGA-HC-A6AP-01",0.49513,"MMP2",11.4232
"TCGA-HC-A6AP-01",0.49513,"MAPK3",10.6095
"TCGA-HC-A6AP-01",0.49513,"MAPK1",10.5609
"TCGA-HC-A6AP-01",0.49513,"TWIST1",7.3345
"TCGA-HC-A6AP-01",0.49513,"SNAI1",5.4552
"TCGA-HC-A6AQ-01",0.59361,"MMP9",6.7481
"TCGA-HC-A6AQ-01",0.59361,"MMP2",10.6329
"TCGA-HC-A6AQ-01",0.59361,"MAPK3",10.1046
"TCGA-HC-A6AQ-01",0.59361,"MAPK1",10.7941
"TCGA-HC-A6AQ-01",0.59361,"TWIST1",9.3279
"TCGA-HC-A6AQ-01",0.59361,"SNAI1",4.2229
"TCGA-HC-A6AS-01",0.54086,"MMP9",10.8708
"TCGA-HC-A6AS-01",0.54086,"MMP2",12.1039
"TCGA-HC-A6AS-01",0.54086,"MAPK3",10.5897
"TCGA-HC-A6AS-01",0.54086,"MAPK1",10.5469
"TCGA-HC-A6AS-01",0.54086,"TWIST1",9.3123
"TCGA-HC-A6AS-01",0.54086,"SNAI1",6.6819
"TCGA-HC-A6HX-01",0.35364,"MMP9",8.0319
"TCGA-HC-A6HX-01",0.35364,"MMP2",11.3
"TCGA-HC-A6HX-01",0.35364,"MAPK3",10.6018
"TCGA-HC-A6HX-01",0.35364,"MAPK1",10.1287
"TCGA-HC-A6HX-01",0.35364,"TWIST1",5.3278
"TCGA-HC-A6HX-01",0.35364,"SNAI1",6.1982
"TCGA-HC-A6HY-01",0.46368,"MMP9",6.0034
"TCGA-HC-A6HY-01",0.46368,"MMP2",10.0562
"TCGA-HC-A6HY-01",0.46368,"MAPK3",10.0422
"TCGA-HC-A6HY-01",0.46368,"MAPK1",10.7824
"TCGA-HC-A6HY-01",0.46368,"TWIST1",5.848
"TCGA-HC-A6HY-01",0.46368,"SNAI1",4.0388
"TCGA-HC-A76W-01",0.58117,"MMP9",8.3518
"TCGA-HC-A76W-01",0.58117,"MMP2",12.4725
"TCGA-HC-A76W-01",0.58117,"MAPK3",10.1935
"TCGA-HC-A76W-01",0.58117,"MAPK1",11.3886
"TCGA-HC-A76W-01",0.58117,"TWIST1",8.6665
"TCGA-HC-A76W-01",0.58117,"SNAI1",7.2897
"TCGA-HC-A76X-01",0.7463,"MMP9",7.8664
"TCGA-HC-A76X-01",0.7463,"MMP2",10.371
"TCGA-HC-A76X-01",0.7463,"MAPK3",9.4137
"TCGA-HC-A76X-01",0.7463,"MAPK1",11.2685
"TCGA-HC-A76X-01",0.7463,"TWIST1",8.0887
"TCGA-HC-A76X-01",0.7463,"SNAI1",3.4018
"TCGA-HC-A8CY-01",0.60001,"MMP9",8.9682
"TCGA-HC-A8CY-01",0.60001,"MMP2",9.3162
"TCGA-HC-A8CY-01",0.60001,"MAPK3",8.9558
"TCGA-HC-A8CY-01",0.60001,"MAPK1",11.4288
"TCGA-HC-A8CY-01",0.60001,"TWIST1",9.6524
"TCGA-HC-A8CY-01",0.60001,"SNAI1",3.7384
"TCGA-HC-A8D0-01",0.39457,"MMP9",8.5283
"TCGA-HC-A8D0-01",0.39457,"MMP2",11.74
"TCGA-HC-A8D0-01",0.39457,"MAPK3",10.3748
"TCGA-HC-A8D0-01",0.39457,"MAPK1",11.1832
"TCGA-HC-A8D0-01",0.39457,"TWIST1",7.2292
"TCGA-HC-A8D0-01",0.39457,"SNAI1",5.6125
"TCGA-HC-A8D1-01",0.39227,"MMP9",6.0952
"TCGA-HC-A8D1-01",0.39227,"MMP2",11.4377
"TCGA-HC-A8D1-01",0.39227,"MAPK3",9.7983
"TCGA-HC-A8D1-01",0.39227,"MAPK1",11.4478
"TCGA-HC-A8D1-01",0.39227,"TWIST1",7.2066
"TCGA-HC-A8D1-01",0.39227,"SNAI1",5.8173
"TCGA-HC-A9TE-01",0.57778,"MMP9",9.2088
"TCGA-HC-A9TE-01",0.57778,"MMP2",11.75
"TCGA-HC-A9TE-01",0.57778,"MAPK3",10.4123
"TCGA-HC-A9TE-01",0.57778,"MAPK1",11.2134
"TCGA-HC-A9TE-01",0.57778,"TWIST1",5.5824
"TCGA-HC-A9TE-01",0.57778,"SNAI1",6.182
"TCGA-HC-A9TH-01",0.47642,"MMP9",8.9761
"TCGA-HC-A9TH-01",0.47642,"MMP2",11.6036
"TCGA-HC-A9TH-01",0.47642,"MAPK3",9.2887
"TCGA-HC-A9TH-01",0.47642,"MAPK1",11.7741
"TCGA-HC-A9TH-01",0.47642,"TWIST1",8.8385
"TCGA-HC-A9TH-01",0.47642,"SNAI1",4.8226
"TCGA-HI-7168-01",0.63136,"MMP9",5.5719
"TCGA-HI-7168-01",0.63136,"MMP2",12.0593
"TCGA-HI-7168-01",0.63136,"MAPK3",10.5925
"TCGA-HI-7168-01",0.63136,"MAPK1",11.6969
"TCGA-HI-7168-01",0.63136,"TWIST1",10.6364
"TCGA-HI-7168-01",0.63136,"SNAI1",7.7072
"TCGA-HI-7169-01",0.60223,"MMP9",5.0728
"TCGA-HI-7169-01",0.60223,"MMP2",11.9979
"TCGA-HI-7169-01",0.60223,"MAPK3",10.3539
"TCGA-HI-7169-01",0.60223,"MAPK1",11.1036
"TCGA-HI-7169-01",0.60223,"TWIST1",6.7756
"TCGA-HI-7169-01",0.60223,"SNAI1",5.7057
"TCGA-HI-7170-01",0.53958,"MMP9",7.4182
"TCGA-HI-7170-01",0.53958,"MMP2",13.0202
"TCGA-HI-7170-01",0.53958,"MAPK3",10.5239
"TCGA-HI-7170-01",0.53958,"MAPK1",11.4939
"TCGA-HI-7170-01",0.53958,"TWIST1",6.217
"TCGA-HI-7170-01",0.53958,"SNAI1",6.96
"TCGA-HI-7171-01",0.77754,"MMP9",8.0473
"TCGA-HI-7171-01",0.77754,"MMP2",10.5861
"TCGA-HI-7171-01",0.77754,"MAPK3",8.7223
"TCGA-HI-7171-01",0.77754,"MAPK1",10.8142
"TCGA-HI-7171-01",0.77754,"TWIST1",7.7558
"TCGA-HI-7171-01",0.77754,"SNAI1",3.8484
"TCGA-J4-8198-01",0.64051,"MMP9",6.3238
"TCGA-J4-8198-01",0.64051,"MMP2",11.6812
"TCGA-J4-8198-01",0.64051,"MAPK3",9.4344
"TCGA-J4-8198-01",0.64051,"MAPK1",11.7104
"TCGA-J4-8198-01",0.64051,"TWIST1",8.1521
"TCGA-J4-8198-01",0.64051,"SNAI1",5.0177
"TCGA-J4-8200-01",0.52364,"MMP9",8.6127
"TCGA-J4-8200-01",0.52364,"MMP2",11.1026
"TCGA-J4-8200-01",0.52364,"MAPK3",9.6629
"TCGA-J4-8200-01",0.52364,"MAPK1",11.8139
"TCGA-J4-8200-01",0.52364,"TWIST1",4.601
"TCGA-J4-8200-01",0.52364,"SNAI1",6.1171
"TCGA-J4-A67K-01",0.59289,"MMP9",7.398
"TCGA-J4-A67K-01",0.59289,"MMP2",10.6235
"TCGA-J4-A67K-01",0.59289,"MAPK3",10.3625
"TCGA-J4-A67K-01",0.59289,"MAPK1",10.5527
"TCGA-J4-A67K-01",0.59289,"TWIST1",8.0266
"TCGA-J4-A67K-01",0.59289,"SNAI1",4.7293
"TCGA-J4-A67L-01",0.5786,"MMP9",8.0641
"TCGA-J4-A67L-01",0.5786,"MMP2",11.1641
"TCGA-J4-A67L-01",0.5786,"MAPK3",9.8123
"TCGA-J4-A67L-01",0.5786,"MAPK1",10.974
"TCGA-J4-A67L-01",0.5786,"TWIST1",5.5851
"TCGA-J4-A67L-01",0.5786,"SNAI1",4.7659
"TCGA-J4-A67M-01",0.49891,"MMP9",9.2975
"TCGA-J4-A67M-01",0.49891,"MMP2",11.8296
"TCGA-J4-A67M-01",0.49891,"MAPK3",10.6503
"TCGA-J4-A67M-01",0.49891,"MAPK1",10.5992
"TCGA-J4-A67M-01",0.49891,"TWIST1",8.513
"TCGA-J4-A67M-01",0.49891,"SNAI1",5.6964
"TCGA-J4-A67N-01",0.67114,"MMP9",11.7209
"TCGA-J4-A67N-01",0.67114,"MMP2",9.8937
"TCGA-J4-A67N-01",0.67114,"MAPK3",10.4273
"TCGA-J4-A67N-01",0.67114,"MAPK1",10.7429
"TCGA-J4-A67N-01",0.67114,"TWIST1",6.6732
"TCGA-J4-A67N-01",0.67114,"SNAI1",5.6799
"TCGA-J4-A67O-01",0.46946,"MMP9",7.0229
"TCGA-J4-A67O-01",0.46946,"MMP2",11.5206
"TCGA-J4-A67O-01",0.46946,"MAPK3",9.9426
"TCGA-J4-A67O-01",0.46946,"MAPK1",10.2024
"TCGA-J4-A67O-01",0.46946,"TWIST1",7.9372
"TCGA-J4-A67O-01",0.46946,"SNAI1",5.5811
"TCGA-J4-A67Q-01",0.54614,"MMP9",9.023
"TCGA-J4-A67Q-01",0.54614,"MMP2",12.0109
"TCGA-J4-A67Q-01",0.54614,"MAPK3",10.356
"TCGA-J4-A67Q-01",0.54614,"MAPK1",10.4576
"TCGA-J4-A67Q-01",0.54614,"TWIST1",7.427
"TCGA-J4-A67Q-01",0.54614,"SNAI1",4.6744
"TCGA-J4-A67R-01",0.49105,"MMP9",8.545
"TCGA-J4-A67R-01",0.49105,"MMP2",11.5061
"TCGA-J4-A67R-01",0.49105,"MAPK3",10.4961
"TCGA-J4-A67R-01",0.49105,"MAPK1",10.5597
"TCGA-J4-A67R-01",0.49105,"TWIST1",7.7166
"TCGA-J4-A67R-01",0.49105,"SNAI1",5.3286
"TCGA-J4-A67S-01",0.58874,"MMP9",7.8491
"TCGA-J4-A67S-01",0.58874,"MMP2",10.1128
"TCGA-J4-A67S-01",0.58874,"MAPK3",10.3153
"TCGA-J4-A67S-01",0.58874,"MAPK1",10.4956
"TCGA-J4-A67S-01",0.58874,"TWIST1",6.9142
"TCGA-J4-A67S-01",0.58874,"SNAI1",4.7942
"TCGA-J4-A67T-01",0.63278,"MMP9",8.5393
"TCGA-J4-A67T-01",0.63278,"MMP2",10.1804
"TCGA-J4-A67T-01",0.63278,"MAPK3",9.5445
"TCGA-J4-A67T-01",0.63278,"MAPK1",11.3601
"TCGA-J4-A67T-01",0.63278,"TWIST1",6.8069
"TCGA-J4-A67T-01",0.63278,"SNAI1",6.6434
"TCGA-J4-A6G1-01",0.31948,"MMP9",11.0438
"TCGA-J4-A6G1-01",0.31948,"MMP2",12.5381
"TCGA-J4-A6G1-01",0.31948,"MAPK3",10.3119
"TCGA-J4-A6G1-01",0.31948,"MAPK1",11.2375
"TCGA-J4-A6G1-01",0.31948,"TWIST1",6.8854
"TCGA-J4-A6G1-01",0.31948,"SNAI1",6.0319
"TCGA-J4-A6G3-01",0.37224,"MMP9",8.7425
"TCGA-J4-A6G3-01",0.37224,"MMP2",11.1644
"TCGA-J4-A6G3-01",0.37224,"MAPK3",10.1343
"TCGA-J4-A6G3-01",0.37224,"MAPK1",11.4984
"TCGA-J4-A6G3-01",0.37224,"TWIST1",7.8411
"TCGA-J4-A6G3-01",0.37224,"SNAI1",7.2698
"TCGA-J4-A6M7-01",0.74297,"MMP9",7.4883
"TCGA-J4-A6M7-01",0.74297,"MMP2",10.9595
"TCGA-J4-A6M7-01",0.74297,"MAPK3",9.6399
"TCGA-J4-A6M7-01",0.74297,"MAPK1",11.4131
"TCGA-J4-A6M7-01",0.74297,"TWIST1",9.196
"TCGA-J4-A6M7-01",0.74297,"SNAI1",4.3416
"TCGA-J4-A83I-01",0.68562,"MMP9",7.6402
"TCGA-J4-A83I-01",0.68562,"MMP2",11.4165
"TCGA-J4-A83I-01",0.68562,"MAPK3",9.6017
"TCGA-J4-A83I-01",0.68562,"MAPK1",11.5997
"TCGA-J4-A83I-01",0.68562,"TWIST1",6.4118
"TCGA-J4-A83I-01",0.68562,"SNAI1",4.564
"TCGA-J4-A83J-01",0.63854,"MMP9",8.4053
"TCGA-J4-A83J-01",0.63854,"MMP2",10.8161
"TCGA-J4-A83J-01",0.63854,"MAPK3",9.5603
"TCGA-J4-A83J-01",0.63854,"MAPK1",11.3393
"TCGA-J4-A83J-01",0.63854,"TWIST1",8.1684
"TCGA-J4-A83J-01",0.63854,"SNAI1",5.7565
"TCGA-J4-A83K-01",0.60761,"MMP9",8.0441
"TCGA-J4-A83K-01",0.60761,"MMP2",10.8183
"TCGA-J4-A83K-01",0.60761,"MAPK3",9.835
"TCGA-J4-A83K-01",0.60761,"MAPK1",11.4178
"TCGA-J4-A83K-01",0.60761,"TWIST1",7.6741
"TCGA-J4-A83K-01",0.60761,"SNAI1",4.8372
"TCGA-J4-A83L-01",0.57473,"MMP9",8.0784
"TCGA-J4-A83L-01",0.57473,"MMP2",10.9434
"TCGA-J4-A83L-01",0.57473,"MAPK3",9.7305
"TCGA-J4-A83L-01",0.57473,"MAPK1",11.7172
"TCGA-J4-A83L-01",0.57473,"TWIST1",7.0896
"TCGA-J4-A83L-01",0.57473,"SNAI1",5.437
"TCGA-J4-A83M-01",0.657,"MMP9",8.4781
"TCGA-J4-A83M-01",0.657,"MMP2",10.7271
"TCGA-J4-A83M-01",0.657,"MAPK3",9.8198
"TCGA-J4-A83M-01",0.657,"MAPK1",11.186
"TCGA-J4-A83M-01",0.657,"TWIST1",9.3503
"TCGA-J4-A83M-01",0.657,"SNAI1",5.8671
"TCGA-J4-A83N-01",0.67883,"MMP9",8.775
"TCGA-J4-A83N-01",0.67883,"MMP2",9.7102
"TCGA-J4-A83N-01",0.67883,"MAPK3",9.7273
"TCGA-J4-A83N-01",0.67883,"MAPK1",11.1489
"TCGA-J4-A83N-01",0.67883,"TWIST1",6.7128
"TCGA-J4-A83N-01",0.67883,"SNAI1",5.0861
"TCGA-J4-AATV-01",0.40818,"MMP9",6.4178
"TCGA-J4-AATV-01",0.40818,"MMP2",11.5365
"TCGA-J4-AATV-01",0.40818,"MAPK3",10.0863
"TCGA-J4-AATV-01",0.40818,"MAPK1",11.3209
"TCGA-J4-AATV-01",0.40818,"TWIST1",6.5276
"TCGA-J4-AATV-01",0.40818,"SNAI1",7.4342
"TCGA-J4-AATZ-01",0.6654,"MMP9",7.4815
"TCGA-J4-AATZ-01",0.6654,"MMP2",9.1947
"TCGA-J4-AATZ-01",0.6654,"MAPK3",9.5218
"TCGA-J4-AATZ-01",0.6654,"MAPK1",11.8463
"TCGA-J4-AATZ-01",0.6654,"TWIST1",6.8376
"TCGA-J4-AATZ-01",0.6654,"SNAI1",4.7169
"TCGA-J4-AAU2-01",0.70167,"MMP9",6.8135
"TCGA-J4-AAU2-01",0.70167,"MMP2",10.4493
"TCGA-J4-AAU2-01",0.70167,"MAPK3",9.8646
"TCGA-J4-AAU2-01",0.70167,"MAPK1",11.3787
"TCGA-J4-AAU2-01",0.70167,"TWIST1",4.4671
"TCGA-J4-AAU2-01",0.70167,"SNAI1",5.0623
"TCGA-J9-A52B-01",0.62204,"MMP9",8.3323
"TCGA-J9-A52B-01",0.62204,"MMP2",10.9082
"TCGA-J9-A52B-01",0.62204,"MAPK3",11.1009
"TCGA-J9-A52B-01",0.62204,"MAPK1",11.1933
"TCGA-J9-A52B-01",0.62204,"TWIST1",8.4895
"TCGA-J9-A52B-01",0.62204,"SNAI1",3.666
"TCGA-J9-A52C-01",0.44943,"MMP9",9.9597
"TCGA-J9-A52C-01",0.44943,"MMP2",12.2472
"TCGA-J9-A52C-01",0.44943,"MAPK3",10.2346
"TCGA-J9-A52C-01",0.44943,"MAPK1",11.1375
"TCGA-J9-A52C-01",0.44943,"TWIST1",7.2915
"TCGA-J9-A52C-01",0.44943,"SNAI1",7.2794
"TCGA-J9-A52D-01",0.90348,"MMP9",7.0795
"TCGA-J9-A52D-01",0.90348,"MMP2",8.3652
"TCGA-J9-A52D-01",0.90348,"MAPK3",9.8251
"TCGA-J9-A52D-01",0.90348,"MAPK1",11.7374
"TCGA-J9-A52D-01",0.90348,"TWIST1",8.4146
"TCGA-J9-A52D-01",0.90348,"SNAI1",1.722
"TCGA-J9-A52E-01",0.58605,"MMP9",10.1499
"TCGA-J9-A52E-01",0.58605,"MMP2",13.4218
"TCGA-J9-A52E-01",0.58605,"MAPK3",10.5949
"TCGA-J9-A52E-01",0.58605,"MAPK1",10.8434
"TCGA-J9-A52E-01",0.58605,"TWIST1",10.3063
"TCGA-J9-A52E-01",0.58605,"SNAI1",6.5019
"TCGA-J9-A8CK-01",0.47566,"MMP9",6.2712
"TCGA-J9-A8CK-01",0.47566,"MMP2",12.4712
"TCGA-J9-A8CK-01",0.47566,"MAPK3",10.2952
"TCGA-J9-A8CK-01",0.47566,"MAPK1",10.9672
"TCGA-J9-A8CK-01",0.47566,"TWIST1",8.2331
"TCGA-J9-A8CK-01",0.47566,"SNAI1",6.2188
"TCGA-J9-A8CL-01",0.61512,"MMP9",8.4931
"TCGA-J9-A8CL-01",0.61512,"MMP2",12.2373
"TCGA-J9-A8CL-01",0.61512,"MAPK3",10.5996
"TCGA-J9-A8CL-01",0.61512,"MAPK1",11.1802
"TCGA-J9-A8CL-01",0.61512,"TWIST1",8.3932
"TCGA-J9-A8CL-01",0.61512,"SNAI1",5.0422
"TCGA-J9-A8CM-01",0.57273,"MMP9",10.0398
"TCGA-J9-A8CM-01",0.57273,"MMP2",11.8404
"TCGA-J9-A8CM-01",0.57273,"MAPK3",9.6351
"TCGA-J9-A8CM-01",0.57273,"MAPK1",11.1912
"TCGA-J9-A8CM-01",0.57273,"TWIST1",7.1115
"TCGA-J9-A8CM-01",0.57273,"SNAI1",5.2814
"TCGA-J9-A8CN-01",0.77503,"MMP9",5.8009
"TCGA-J9-A8CN-01",0.77503,"MMP2",10.3669
"TCGA-J9-A8CN-01",0.77503,"MAPK3",10.0796
"TCGA-J9-A8CN-01",0.77503,"MAPK1",11.3798
"TCGA-J9-A8CN-01",0.77503,"TWIST1",8.7835
"TCGA-J9-A8CN-01",0.77503,"SNAI1",5.1998
"TCGA-J9-A8CP-01",0.58149,"MMP9",5.438
"TCGA-J9-A8CP-01",0.58149,"MMP2",11.6543
"TCGA-J9-A8CP-01",0.58149,"MAPK3",10.5038
"TCGA-J9-A8CP-01",0.58149,"MAPK1",11.206
"TCGA-J9-A8CP-01",0.58149,"TWIST1",5.0081
"TCGA-J9-A8CP-01",0.58149,"SNAI1",6.7616
"TCGA-KC-A4BL-01",0.37473,"MMP9",8.0326
"TCGA-KC-A4BL-01",0.37473,"MMP2",11.5114
"TCGA-KC-A4BL-01",0.37473,"MAPK3",10.4043
"TCGA-KC-A4BL-01",0.37473,"MAPK1",11.3708
"TCGA-KC-A4BL-01",0.37473,"TWIST1",6.0091
"TCGA-KC-A4BL-01",0.37473,"SNAI1",7.1824
"TCGA-KC-A4BN-01",0.58509,"MMP9",5.6446
"TCGA-KC-A4BN-01",0.58509,"MMP2",9.1092
"TCGA-KC-A4BN-01",0.58509,"MAPK3",9.7037
"TCGA-KC-A4BN-01",0.58509,"MAPK1",11.5172
"TCGA-KC-A4BN-01",0.58509,"TWIST1",5.7795
"TCGA-KC-A4BN-01",0.58509,"SNAI1",6.2818
"TCGA-KC-A4BR-01",0.29716,"MMP9",6.2316
"TCGA-KC-A4BR-01",0.29716,"MMP2",11.5328
"TCGA-KC-A4BR-01",0.29716,"MAPK3",10.0048
"TCGA-KC-A4BR-01",0.29716,"MAPK1",11.2589
"TCGA-KC-A4BR-01",0.29716,"TWIST1",5.4363
